id,name,team,goals
261,Saku Koivu,Canadiens,14
261,Saku Koivu,Canadiens,14
261,Saku Koivu,Canadiens,3
261,Saku Koivu,Canadiens,17
261,Saku Koivu,Canadiens,0
261,Saku Koivu,Canadiens,21
261,Saku Koivu,Canadiens,14
261,Saku Koivu,Canadiens,17
261,Saku Koivu,Canadiens,22
261,Saku Koivu,Canadiens,16
261,Saku Koivu,Canadiens,16
261,Saku Koivu,Ducks,19
261,Saku Koivu,Ducks,15
261,Saku Koivu,Ducks,11
261,Saku Koivu,Ducks,8
261,Saku Koivu,Ducks,11
262,Vinny Prospal,Flyers,5
262,Vinny Prospal,Flyers,5
262,Vinny Prospal,Senators,1
262,Vinny Prospal,Senators,10
262,Vinny Prospal,Senators,22
262,Vinny Prospal,Senators,1
262,Vinny Prospal,Panthers,4
262,Vinny Prospal,Lightning,18
262,Vinny Prospal,Lightning,22
262,Vinny Prospal,Ducks,19
262,Vinny Prospal,Lightning,25
262,Vinny Prospal,Lightning,14
262,Vinny Prospal,Lightning,29
262,Vinny Prospal,Flyers,4
262,Vinny Prospal,Lightning,19
262,Vinny Prospal,Rangers,20
262,Vinny Prospal,Rangers,9
262,Vinny Prospal,Blue Jackets,16
262,Vinny Prospal,Blue Jackets,12
263,Jason Spezza,Senators,7
263,Jason Spezza,Senators,22
263,Jason Spezza,Senators,19
263,Jason Spezza,Senators,34
263,Jason Spezza,Senators,34
263,Jason Spezza,Senators,32
263,Jason Spezza,Senators,23
263,Jason Spezza,Senators,21
263,Jason Spezza,Senators,34
263,Jason Spezza,Senators,2
263,Jason Spezza,Senators,23
263,Jason Spezza,Stars,4
264,Chris Drury,Avalanche,20
264,Chris Drury,Avalanche,20
264,Chris Drury,Avalanche,24
264,Chris Drury,Avalanche,21
264,Chris Drury,Flames,23
264,Chris Drury,Sabres,18
264,Chris Drury,Sabres,30
264,Chris Drury,Sabres,37
264,Chris Drury,Rangers,25
264,Chris Drury,Rangers,22
264,Chris Drury,Rangers,14
264,Chris Drury,Rangers,1
265,Scott Hartnell,Predators,2
265,Scott Hartnell,Predators,14
265,Scott Hartnell,Predators,12
265,Scott Hartnell,Predators,18
265,Scott Hartnell,Predators,25
265,Scott Hartnell,Predators,22
265,Scott Hartnell,Flyers,24
265,Scott Hartnell,Flyers,30
265,Scott Hartnell,Flyers,14
265,Scott Hartnell,Flyers,24
265,Scott Hartnell,Flyers,37
265,Scott Hartnell,Flyers,8
265,Scott Hartnell,Flyers,20
265,Scott Hartnell,Blue Jackets,5
266,Claude Provost,Canadiens,13
266,Claude Provost,Canadiens,16
266,Claude Provost,Canadiens,19
266,Claude Provost,Canadiens,16
266,Claude Provost,Canadiens,17
266,Claude Provost,Canadiens,11
266,Claude Provost,Canadiens,33
266,Claude Provost,Canadiens,20
266,Claude Provost,Canadiens,15
266,Claude Provost,Canadiens,27
266,Claude Provost,Canadiens,19
266,Claude Provost,Canadiens,11
266,Claude Provost,Canadiens,14
266,Claude Provost,Canadiens,13
266,Claude Provost,Canadiens,10
267,Mel Bridgman,Flyers,23
267,Mel Bridgman,Flyers,19
267,Mel Bridgman,Flyers,16
267,Mel Bridgman,Flyers,24
267,Mel Bridgman,Flyers,16
267,Mel Bridgman,Flyers,14
267,Mel Bridgman,Flyers,7
267,Mel Bridgman,Flames,26
267,Mel Bridgman,Flames,19
267,Mel Bridgman,Devils,23
267,Mel Bridgman,Devils,22
267,Mel Bridgman,Devils,23
267,Mel Bridgman,Devils,8
267,Mel Bridgman,Red Wings,2
267,Mel Bridgman,Red Wings,6
267,Mel Bridgman,Canucks,4
268,Craig Ramsay,Sabres,6
268,Craig Ramsay,Sabres,11
268,Craig Ramsay,Sabres,20
268,Craig Ramsay,Sabres,26
268,Craig Ramsay,Sabres,22
268,Craig Ramsay,Sabres,20
268,Craig Ramsay,Sabres,28
268,Craig Ramsay,Sabres,26
268,Craig Ramsay,Sabres,21
268,Craig Ramsay,Sabres,24
268,Craig Ramsay,Sabres,16
268,Craig Ramsay,Sabres,11
268,Craig Ramsay,Sabres,9
268,Craig Ramsay,Sabres,12
269,Anton Stastny,Nordiques,39
269,Anton Stastny,Nordiques,26
269,Anton Stastny,Nordiques,32
269,Anton Stastny,Nordiques,25
269,Anton Stastny,Nordiques,38
269,Anton Stastny,Nordiques,31
269,Anton Stastny,Nordiques,27
269,Anton Stastny,Nordiques,27
269,Anton Stastny,Nordiques,7
270,Robert Reichel,Flames,19
270,Robert Reichel,Flames,20
270,Robert Reichel,Flames,40
270,Robert Reichel,Flames,40
270,Robert Reichel,Flames,18
270,Robert Reichel,Flames,16
270,Robert Reichel,Islanders,5
270,Robert Reichel,Islanders,25
270,Robert Reichel,Islanders,19
270,Robert Reichel,Coyotes,7
270,Robert Reichel,Maple Leafs,20
270,Robert Reichel,Maple Leafs,12
270,Robert Reichel,Maple Leafs,11
271,Kenny Wharram,Blackhawks,0
271,Kenny Wharram,Blackhawks,1
271,Kenny Wharram,Blackhawks,0
271,Kenny Wharram,Blackhawks,10
271,Kenny Wharram,Blackhawks,14
271,Kenny Wharram,Blackhawks,16
271,Kenny Wharram,Blackhawks,14
271,Kenny Wharram,Blackhawks,20
271,Kenny Wharram,Blackhawks,39
271,Kenny Wharram,Blackhawks,24
271,Kenny Wharram,Blackhawks,26
271,Kenny Wharram,Blackhawks,31
271,Kenny Wharram,Blackhawks,27
271,Kenny Wharram,Blackhawks,30
272,Evgeni Malkin,Penguins,33
272,Evgeni Malkin,Penguins,47
272,Evgeni Malkin,Penguins,35
272,Evgeni Malkin,Penguins,28
272,Evgeni Malkin,Penguins,15
272,Evgeni Malkin,Penguins,50
272,Evgeni Malkin,Penguins,9
272,Evgeni Malkin,Penguins,23
272,Evgeni Malkin,Penguins,11
273,Mats Naslund,Canadiens,26
273,Mats Naslund,Canadiens,29
273,Mats Naslund,Canadiens,42
273,Mats Naslund,Canadiens,43
273,Mats Naslund,Canadiens,25
273,Mats Naslund,Canadiens,24
273,Mats Naslund,Canadiens,33
273,Mats Naslund,Canadiens,21
273,Mats Naslund,Bruins,8
274,Brian Gionta,Devils,4
274,Brian Gionta,Devils,12
274,Brian Gionta,Devils,21
274,Brian Gionta,Devils,48
274,Brian Gionta,Devils,25
274,Brian Gionta,Devils,22
274,Brian Gionta,Devils,20
274,Brian Gionta,Canadiens,28
274,Brian Gionta,Canadiens,29
274,Brian Gionta,Canadiens,8
274,Brian Gionta,Canadiens,14
274,Brian Gionta,Canadiens,18
274,Brian Gionta,Sabres,2
275,Eric Nesterenko,Maple Leafs,0
275,Eric Nesterenko,Maple Leafs,10
275,Eric Nesterenko,Maple Leafs,14
275,Eric Nesterenko,Maple Leafs,15
275,Eric Nesterenko,Maple Leafs,4
275,Eric Nesterenko,Blackhawks,8
275,Eric Nesterenko,Blackhawks,20
275,Eric Nesterenko,Blackhawks,16
275,Eric Nesterenko,Blackhawks,13
275,Eric Nesterenko,Blackhawks,19
275,Eric Nesterenko,Blackhawks,15
275,Eric Nesterenko,Blackhawks,12
275,Eric Nesterenko,Blackhawks,7
275,Eric Nesterenko,Blackhawks,14
275,Eric Nesterenko,Blackhawks,15
275,Eric Nesterenko,Blackhawks,14
275,Eric Nesterenko,Blackhawks,11
275,Eric Nesterenko,Blackhawks,15
275,Eric Nesterenko,Blackhawks,16
275,Eric Nesterenko,Blackhawks,8
275,Eric Nesterenko,Blackhawks,4
276,Peter Forsberg,Nordiques,15
276,Peter Forsberg,Avalanche,30
276,Peter Forsberg,Avalanche,28
276,Peter Forsberg,Avalanche,25
276,Peter Forsberg,Avalanche,30
276,Peter Forsberg,Avalanche,14
276,Peter Forsberg,Avalanche,27
276,Peter Forsberg,Avalanche,29
276,Peter Forsberg,Avalanche,18
276,Peter Forsberg,Flyers,19
276,Peter Forsberg,Flyers,11
276,Peter Forsberg,Predators,2
276,Peter Forsberg,Avalanche,1
276,Peter Forsberg,Avalanche,0
277,Alexei Zhamnov,Jets (1979),25
277,Alexei Zhamnov,Jets (1979),26
277,Alexei Zhamnov,Jets (1979),30
277,Alexei Zhamnov,Jets (1979),22
277,Alexei Zhamnov,Blackhawks,20
277,Alexei Zhamnov,Blackhawks,21
277,Alexei Zhamnov,Blackhawks,20
277,Alexei Zhamnov,Blackhawks,23
277,Alexei Zhamnov,Blackhawks,13
277,Alexei Zhamnov,Blackhawks,22
277,Alexei Zhamnov,Blackhawks,15
277,Alexei Zhamnov,Blackhawks,6
277,Alexei Zhamnov,Flyers,5
277,Alexei Zhamnov,Bruins,1
278,Lucien DeBlois,Rangers,22
278,Lucien DeBlois,Rangers,11
278,Lucien DeBlois,Rangers,3
278,Lucien DeBlois,Rockies,24
278,Lucien DeBlois,Rockies,26
278,Lucien DeBlois,Jets (1979),25
278,Lucien DeBlois,Jets (1979),27
278,Lucien DeBlois,Jets (1979),34
278,Lucien DeBlois,Canadiens,12
278,Lucien DeBlois,Canadiens,14
278,Lucien DeBlois,Rangers,3
278,Lucien DeBlois,Rangers,9
278,Lucien DeBlois,Rangers,9
278,Lucien DeBlois,Nordiques,9
278,Lucien DeBlois,Nordiques,2
278,Lucien DeBlois,Maple Leafs,10
278,Lucien DeBlois,Maple Leafs,8
278,Lucien DeBlois,Jets (1979),1
279,Zach Parise,Devils,14
279,Zach Parise,Devils,31
279,Zach Parise,Devils,32
279,Zach Parise,Devils,45
279,Zach Parise,Devils,38
279,Zach Parise,Devils,3
279,Zach Parise,Devils,31
279,Zach Parise,Wild,18
279,Zach Parise,Wild,29
279,Zach Parise,Wild,8
280,Erik Cole,Hurricanes,16
280,Erik Cole,Hurricanes,14
280,Erik Cole,Hurricanes,18
280,Erik Cole,Hurricanes,30
280,Erik Cole,Hurricanes,29
280,Erik Cole,Hurricanes,22
280,Erik Cole,Oilers,16
280,Erik Cole,Hurricanes,2
280,Erik Cole,Hurricanes,11
280,Erik Cole,Hurricanes,26
280,Erik Cole,Canadiens,35
280,Erik Cole,Canadiens,3
280,Erik Cole,Stars,6
280,Erik Cole,Stars,16
280,Erik Cole,Stars,5
281,Doug Mohns,Bruins,13
281,Doug Mohns,Bruins,14
281,Doug Mohns,Bruins,10
281,Doug Mohns,Bruins,6
281,Doug Mohns,Bruins,5
281,Doug Mohns,Bruins,6
281,Doug Mohns,Bruins,20
281,Doug Mohns,Bruins,12
281,Doug Mohns,Bruins,16
281,Doug Mohns,Bruins,7
281,Doug Mohns,Bruins,9
281,Doug Mohns,Blackhawks,13
281,Doug Mohns,Blackhawks,22
281,Doug Mohns,Blackhawks,25
281,Doug Mohns,Blackhawks,24
281,Doug Mohns,Blackhawks,22
281,Doug Mohns,Blackhawks,6
281,Doug Mohns,Blackhawks,4
281,Doug Mohns,North Stars,2
281,Doug Mohns,North Stars,6
281,Doug Mohns,North Stars,4
281,Doug Mohns,Flames,0
281,Doug Mohns,Capitals,2
282,Tony Granato,Rangers,36
282,Tony Granato,Rangers,7
282,Tony Granato,Kings,5
282,Tony Granato,Kings,30
282,Tony Granato,Kings,39
282,Tony Granato,Kings,37
282,Tony Granato,Kings,7
282,Tony Granato,Kings,13
282,Tony Granato,Kings,17
282,Tony Granato,Sharks,25
282,Tony Granato,Sharks,16
282,Tony Granato,Sharks,6
282,Tony Granato,Sharks,6
282,Tony Granato,Sharks,4
283,Steven Stamkos,Lightning,23
283,Steven Stamkos,Lightning,51
283,Steven Stamkos,Lightning,45
283,Steven Stamkos,Lightning,60
283,Steven Stamkos,Lightning,29
283,Steven Stamkos,Lightning,25
283,Steven Stamkos,Lightning,15
284,Cy Denneny,Senators (1917),36
284,Cy Denneny,Senators (1917),18
284,Cy Denneny,Senators (1917),16
284,Cy Denneny,Senators (1917),34
284,Cy Denneny,Senators (1917),27
284,Cy Denneny,Senators (1917),23
284,Cy Denneny,Senators (1917),22
284,Cy Denneny,Senators (1917),27
284,Cy Denneny,Senators (1917),24
284,Cy Denneny,Senators (1917),17
284,Cy Denneny,Senators (1917),3
284,Cy Denneny,Bruins,1
285,Brian Leetch,Rangers,2
285,Brian Leetch,Rangers,23
285,Brian Leetch,Rangers,11
285,Brian Leetch,Rangers,16
285,Brian Leetch,Rangers,22
285,Brian Leetch,Rangers,6
285,Brian Leetch,Rangers,23
285,Brian Leetch,Rangers,9
285,Brian Leetch,Rangers,15
285,Brian Leetch,Rangers,20
285,Brian Leetch,Rangers,17
285,Brian Leetch,Rangers,13
285,Brian Leetch,Rangers,7
285,Brian Leetch,Rangers,21
285,Brian Leetch,Rangers,10
285,Brian Leetch,Rangers,12
285,Brian Leetch,Rangers,13
285,Brian Leetch,Maple Leafs,2
285,Brian Leetch,Bruins,5
286,Yanic Perreault,Maple Leafs,3
286,Yanic Perreault,Kings,2
286,Yanic Perreault,Kings,25
286,Yanic Perreault,Kings,11
286,Yanic Perreault,Kings,28
286,Yanic Perreault,Kings,10
286,Yanic Perreault,Maple Leafs,7
286,Yanic Perreault,Maple Leafs,18
286,Yanic Perreault,Maple Leafs,24
286,Yanic Perreault,Canadiens,27
286,Yanic Perreault,Canadiens,24
286,Yanic Perreault,Canadiens,16
286,Yanic Perreault,Predators,22
286,Yanic Perreault,Coyotes,19
286,Yanic Perreault,Maple Leafs,2
286,Yanic Perreault,Blackhawks,9
287,Craig Simpson,Penguins,11
287,Craig Simpson,Penguins,26
287,Craig Simpson,Penguins,13
287,Craig Simpson,Oilers,43
287,Craig Simpson,Oilers,35
287,Craig Simpson,Oilers,29
287,Craig Simpson,Oilers,30
287,Craig Simpson,Oilers,24
287,Craig Simpson,Oilers,24
287,Craig Simpson,Sabres,8
287,Craig Simpson,Sabres,4
288,Steve Vickers,Rangers,30
288,Steve Vickers,Rangers,34
288,Steve Vickers,Rangers,41
288,Steve Vickers,Rangers,30
288,Steve Vickers,Rangers,22
288,Steve Vickers,Rangers,19
288,Steve Vickers,Rangers,13
288,Steve Vickers,Rangers,29
288,Steve Vickers,Rangers,19
288,Steve Vickers,Rangers,9
289,Mike Cammalleri,Kings,5
289,Mike Cammalleri,Kings,9
289,Mike Cammalleri,Kings,26
289,Mike Cammalleri,Kings,34
289,Mike Cammalleri,Kings,19
289,Mike Cammalleri,Flames,39
289,Mike Cammalleri,Canadiens,26
289,Mike Cammalleri,Canadiens,19
289,Mike Cammalleri,Canadiens,9
289,Mike Cammalleri,Flames,11
289,Mike Cammalleri,Flames,13
289,Mike Cammalleri,Flames,26
289,Mike Cammalleri,Devils,10
290,Bobby Rousseau,Canadiens,1
290,Bobby Rousseau,Canadiens,21
290,Bobby Rousseau,Canadiens,19
290,Bobby Rousseau,Canadiens,25
290,Bobby Rousseau,Canadiens,12
290,Bobby Rousseau,Canadiens,30
290,Bobby Rousseau,Canadiens,19
290,Bobby Rousseau,Canadiens,19
290,Bobby Rousseau,Canadiens,30
290,Bobby Rousseau,Canadiens,24
290,Bobby Rousseau,North Stars,4
290,Bobby Rousseau,Rangers,21
290,Bobby Rousseau,Rangers,8
290,Bobby Rousseau,Rangers,10
290,Bobby Rousseau,Rangers,2
291,Max Bentley,Blackhawks,7
291,Max Bentley,Blackhawks,13
291,Max Bentley,Blackhawks,26
291,Max Bentley,Blackhawks,31
291,Max Bentley,Blackhawks,29
291,Max Bentley,Blackhawks,3
291,Max Bentley,Maple Leafs,23
291,Max Bentley,Maple Leafs,19
291,Max Bentley,Maple Leafs,23
291,Max Bentley,Maple Leafs,21
291,Max Bentley,Maple Leafs,24
291,Max Bentley,Maple Leafs,12
291,Max Bentley,Rangers,14
292,Esa Tikkanen,Oilers,7
292,Esa Tikkanen,Oilers,34
292,Esa Tikkanen,Oilers,23
292,Esa Tikkanen,Oilers,31
292,Esa Tikkanen,Oilers,30
292,Esa Tikkanen,Oilers,27
292,Esa Tikkanen,Oilers,12
292,Esa Tikkanen,Oilers,14
292,Esa Tikkanen,Rangers,2
292,Esa Tikkanen,Rangers,22
292,Esa Tikkanen,Blues,12
292,Esa Tikkanen,Blues,1
292,Esa Tikkanen,Devils,0
292,Esa Tikkanen,Canucks,13
292,Esa Tikkanen,Canucks,12
292,Esa Tikkanen,Rangers,1
292,Esa Tikkanen,Panthers,1
292,Esa Tikkanen,Capitals,2
292,Esa Tikkanen,Rangers,0
293,Jamie Langenbrunner,Stars,0
293,Jamie Langenbrunner,Stars,2
293,Jamie Langenbrunner,Stars,13
293,Jamie Langenbrunner,Stars,23
293,Jamie Langenbrunner,Stars,12
293,Jamie Langenbrunner,Stars,18
293,Jamie Langenbrunner,Stars,12
293,Jamie Langenbrunner,Stars,10
293,Jamie Langenbrunner,Devils,3
293,Jamie Langenbrunner,Devils,22
293,Jamie Langenbrunner,Devils,10
293,Jamie Langenbrunner,Devils,19
293,Jamie Langenbrunner,Devils,23
293,Jamie Langenbrunner,Devils,13
293,Jamie Langenbrunner,Devils,29
293,Jamie Langenbrunner,Devils,19
293,Jamie Langenbrunner,Devils,4
293,Jamie Langenbrunner,Stars,5
293,Jamie Langenbrunner,Blues,6
293,Jamie Langenbrunner,Blues,0
294,Mike Ricci,Flyers,21
294,Mike Ricci,Flyers,20
294,Mike Ricci,Nordiques,27
294,Mike Ricci,Nordiques,30
294,Mike Ricci,Nordiques,15
294,Mike Ricci,Avalanche,6
294,Mike Ricci,Avalanche,13
294,Mike Ricci,Avalanche,0
294,Mike Ricci,Sharks,9
294,Mike Ricci,Sharks,13
294,Mike Ricci,Sharks,20
294,Mike Ricci,Sharks,22
294,Mike Ricci,Sharks,19
294,Mike Ricci,Sharks,11
294,Mike Ricci,Sharks,7
294,Mike Ricci,Coyotes,10
294,Mike Ricci,Coyotes,0
295,Tomas Holmstrom,Red Wings,6
295,Tomas Holmstrom,Red Wings,5
295,Tomas Holmstrom,Red Wings,13
295,Tomas Holmstrom,Red Wings,13
295,Tomas Holmstrom,Red Wings,16
295,Tomas Holmstrom,Red Wings,8
295,Tomas Holmstrom,Red Wings,20
295,Tomas Holmstrom,Red Wings,15
295,Tomas Holmstrom,Red Wings,29
295,Tomas Holmstrom,Red Wings,30
295,Tomas Holmstrom,Red Wings,20
295,Tomas Holmstrom,Red Wings,14
295,Tomas Holmstrom,Red Wings,25
295,Tomas Holmstrom,Red Wings,18
295,Tomas Holmstrom,Red Wings,11
296,Jere Lehtinen,Stars,6
296,Jere Lehtinen,Stars,16
296,Jere Lehtinen,Stars,23
296,Jere Lehtinen,Stars,20
296,Jere Lehtinen,Stars,3
296,Jere Lehtinen,Stars,20
296,Jere Lehtinen,Stars,25
296,Jere Lehtinen,Stars,31
296,Jere Lehtinen,Stars,13
296,Jere Lehtinen,Stars,33
296,Jere Lehtinen,Stars,26
296,Jere Lehtinen,Stars,15
296,Jere Lehtinen,Stars,8
296,Jere Lehtinen,Stars,4
297,Marco Sturm,Sharks,10
297,Marco Sturm,Sharks,16
297,Marco Sturm,Sharks,12
297,Marco Sturm,Sharks,14
297,Marco Sturm,Sharks,21
297,Marco Sturm,Sharks,28
297,Marco Sturm,Sharks,21
297,Marco Sturm,Sharks,6
297,Marco Sturm,Bruins,23
297,Marco Sturm,Bruins,27
297,Marco Sturm,Bruins,27
297,Marco Sturm,Bruins,7
297,Marco Sturm,Bruins,22
297,Marco Sturm,Kings,4
297,Marco Sturm,Capitals,1
297,Marco Sturm,Canucks,0
297,Marco Sturm,Panthers,3
298,Martin Rucinsky,Oilers,0
298,Martin Rucinsky,Nordiques,1
298,Martin Rucinsky,Nordiques,18
298,Martin Rucinsky,Nordiques,9
298,Martin Rucinsky,Nordiques,3
298,Martin Rucinsky,Avalanche,4
298,Martin Rucinsky,Canadiens,25
298,Martin Rucinsky,Canadiens,28
298,Martin Rucinsky,Canadiens,21
298,Martin Rucinsky,Canadiens,17
298,Martin Rucinsky,Canadiens,25
298,Martin Rucinsky,Canadiens,16
298,Martin Rucinsky,Canadiens,2
298,Martin Rucinsky,Stars,6
298,Martin Rucinsky,Rangers,3
298,Martin Rucinsky,Blues,16
298,Martin Rucinsky,Rangers,13
298,Martin Rucinsky,Canucks,1
298,Martin Rucinsky,Rangers,16
298,Martin Rucinsky,Blues,12
298,Martin Rucinsky,Blues,5
299,Mike Krushelnyski,Bruins,3
299,Mike Krushelnyski,Bruins,23
299,Mike Krushelnyski,Bruins,25
299,Mike Krushelnyski,Oilers,43
299,Mike Krushelnyski,Oilers,16
299,Mike Krushelnyski,Oilers,16
299,Mike Krushelnyski,Oilers,20
299,Mike Krushelnyski,Kings,26
299,Mike Krushelnyski,Kings,16
299,Mike Krushelnyski,Kings,1
299,Mike Krushelnyski,Maple Leafs,17
299,Mike Krushelnyski,Maple Leafs,9
299,Mike Krushelnyski,Maple Leafs,19
299,Mike Krushelnyski,Maple Leafs,5
299,Mike Krushelnyski,Red Wings,2
300,Dave Williams,Maple Leafs,10
300,Dave Williams,Maple Leafs,21
300,Dave Williams,Maple Leafs,18
300,Dave Williams,Maple Leafs,19
300,Dave Williams,Maple Leafs,19
300,Dave Williams,Maple Leafs,22
300,Dave Williams,Canucks,8
300,Dave Williams,Canucks,35
300,Dave Williams,Canucks,17
300,Dave Williams,Canucks,8
300,Dave Williams,Canucks,15
300,Dave Williams,Red Wings,3
300,Dave Williams,Kings,4
300,Dave Williams,Kings,20
300,Dave Williams,Kings,16
300,Dave Williams,Kings,0
300,Dave Williams,Whalers,6
301,Busher Jackson,Maple Leafs,12
301,Busher Jackson,Maple Leafs,18
301,Busher Jackson,Maple Leafs,28
301,Busher Jackson,Maple Leafs,27
301,Busher Jackson,Maple Leafs,20
301,Busher Jackson,Maple Leafs,22
301,Busher Jackson,Maple Leafs,11
301,Busher Jackson,Maple Leafs,21
301,Busher Jackson,Maple Leafs,17
301,Busher Jackson,Maple Leafs,10
301,Busher Jackson,Americans,12
301,Busher Jackson,Americans,8
301,Busher Jackson,Bruins,5
301,Busher Jackson,Bruins,19
301,Busher Jackson,Bruins,11
302,Rob Blake,Kings,0
302,Rob Blake,Kings,12
302,Rob Blake,Kings,7
302,Rob Blake,Kings,16
302,Rob Blake,Kings,20
302,Rob Blake,Kings,4
302,Rob Blake,Kings,1
302,Rob Blake,Kings,8
302,Rob Blake,Kings,23
302,Rob Blake,Kings,12
302,Rob Blake,Kings,18
302,Rob Blake,Kings,17
302,Rob Blake,Avalanche,2
302,Rob Blake,Avalanche,16
302,Rob Blake,Avalanche,17
302,Rob Blake,Avalanche,13
302,Rob Blake,Avalanche,14
302,Rob Blake,Kings,14
302,Rob Blake,Kings,9
302,Rob Blake,Sharks,10
302,Rob Blake,Sharks,7
303,Reginald MacAdam,Flyers,0
303,Reginald MacAdam,Seals,18
303,Reginald MacAdam,Seals,32
303,Reginald MacAdam,Barons,22
303,Reginald MacAdam,Barons,16
303,Reginald MacAdam,North Stars,24
303,Reginald MacAdam,North Stars,42
303,Reginald MacAdam,North Stars,21
303,Reginald MacAdam,North Stars,18
303,Reginald MacAdam,North Stars,11
303,Reginald MacAdam,North Stars,22
303,Reginald MacAdam,Canucks,14
304,Mike Sillinger,Red Wings,0
304,Mike Sillinger,Red Wings,4
304,Mike Sillinger,Red Wings,8
304,Mike Sillinger,Red Wings,2
304,Mike Sillinger,Ducks,2
304,Mike Sillinger,Ducks,13
304,Mike Sillinger,Canucks,1
304,Mike Sillinger,Canucks,17
304,Mike Sillinger,Canucks,10
304,Mike Sillinger,Flyers,11
304,Mike Sillinger,Flyers,0
304,Mike Sillinger,Lightning,8
304,Mike Sillinger,Lightning,19
304,Mike Sillinger,Panthers,4
304,Mike Sillinger,Panthers,13
304,Mike Sillinger,Senators,3
304,Mike Sillinger,Blue Jackets,20
304,Mike Sillinger,Blue Jackets,18
304,Mike Sillinger,Coyotes,8
304,Mike Sillinger,Blues,5
304,Mike Sillinger,Blues,22
304,Mike Sillinger,Predators,10
304,Mike Sillinger,Islanders,26
304,Mike Sillinger,Islanders,14
304,Mike Sillinger,Islanders,2
305,Robert Gainey,Canadiens,3
305,Robert Gainey,Canadiens,17
305,Robert Gainey,Canadiens,15
305,Robert Gainey,Canadiens,14
305,Robert Gainey,Canadiens,15
305,Robert Gainey,Canadiens,20
305,Robert Gainey,Canadiens,14
305,Robert Gainey,Canadiens,23
305,Robert Gainey,Canadiens,21
305,Robert Gainey,Canadiens,12
305,Robert Gainey,Canadiens,17
305,Robert Gainey,Canadiens,19
305,Robert Gainey,Canadiens,20
305,Robert Gainey,Canadiens,8
305,Robert Gainey,Canadiens,11
305,Robert Gainey,Canadiens,10
306,Eddie Shack,Rangers,7
306,Eddie Shack,Rangers,8
306,Eddie Shack,Rangers,1
306,Eddie Shack,Maple Leafs,14
306,Eddie Shack,Maple Leafs,7
306,Eddie Shack,Maple Leafs,16
306,Eddie Shack,Maple Leafs,11
306,Eddie Shack,Maple Leafs,5
306,Eddie Shack,Maple Leafs,26
306,Eddie Shack,Maple Leafs,11
306,Eddie Shack,Bruins,23
306,Eddie Shack,Bruins,11
306,Eddie Shack,Kings,22
306,Eddie Shack,Kings,2
306,Eddie Shack,Sabres,25
306,Eddie Shack,Sabres,11
306,Eddie Shack,Penguins,5
306,Eddie Shack,Penguins,25
306,Eddie Shack,Maple Leafs,7
306,Eddie Shack,Maple Leafs,2
307,Barry Pederson,Bruins,1
307,Barry Pederson,Bruins,44
307,Barry Pederson,Bruins,46
307,Barry Pederson,Bruins,39
307,Barry Pederson,Bruins,4
307,Barry Pederson,Bruins,29
307,Barry Pederson,Canucks,24
307,Barry Pederson,Canucks,19
307,Barry Pederson,Canucks,15
307,Barry Pederson,Canucks,2
307,Barry Pederson,Penguins,4
307,Barry Pederson,Penguins,6
307,Barry Pederson,Whalers,2
307,Barry Pederson,Bruins,3
308,Jean-Paul Parise,Bruins,0
308,Jean-Paul Parise,Bruins,2
308,Jean-Paul Parise,Maple Leafs,0
308,Jean-Paul Parise,North Stars,11
308,Jean-Paul Parise,North Stars,22
308,Jean-Paul Parise,North Stars,24
308,Jean-Paul Parise,North Stars,11
308,Jean-Paul Parise,North Stars,19
308,Jean-Paul Parise,North Stars,27
308,Jean-Paul Parise,North Stars,18
308,Jean-Paul Parise,North Stars,9
308,Jean-Paul Parise,Islanders,14
308,Jean-Paul Parise,Islanders,22
308,Jean-Paul Parise,Islanders,25
308,Jean-Paul Parise,Islanders,12
308,Jean-Paul Parise,Barons,9
308,Jean-Paul Parise,North Stars,13
309,Martin Havlat,Senators,19
309,Martin Havlat,Senators,22
309,Martin Havlat,Senators,24
309,Martin Havlat,Senators,31
309,Martin Havlat,Senators,9
309,Martin Havlat,Blackhawks,25
309,Martin Havlat,Blackhawks,10
309,Martin Havlat,Blackhawks,29
309,Martin Havlat,Wild,18
309,Martin Havlat,Wild,22
309,Martin Havlat,Sharks,7
309,Martin Havlat,Sharks,8
309,Martin Havlat,Sharks,12
309,Martin Havlat,Devils,2
310,Mike Murphy,Blues,20
310,Mike Murphy,Blues,18
310,Mike Murphy,Rangers,4
310,Mike Murphy,Rangers,2
310,Mike Murphy,Kings,13
310,Mike Murphy,Kings,30
310,Mike Murphy,Kings,26
310,Mike Murphy,Kings,25
310,Mike Murphy,Kings,20
310,Mike Murphy,Kings,16
310,Mike Murphy,Kings,27
310,Mike Murphy,Kings,16
310,Mike Murphy,Kings,5
310,Mike Murphy,Kings,16
311,Douglas Wilson,Blackhawks,14
311,Douglas Wilson,Blackhawks,5
311,Douglas Wilson,Blackhawks,12
311,Douglas Wilson,Blackhawks,12
311,Douglas Wilson,Blackhawks,39
311,Douglas Wilson,Blackhawks,18
311,Douglas Wilson,Blackhawks,13
311,Douglas Wilson,Blackhawks,22
311,Douglas Wilson,Blackhawks,17
311,Douglas Wilson,Blackhawks,16
311,Douglas Wilson,Blackhawks,8
311,Douglas Wilson,Blackhawks,15
311,Douglas Wilson,Blackhawks,23
311,Douglas Wilson,Blackhawks,11
311,Douglas Wilson,Sharks,9
